asv	coef	trait	date	nitrogen	abs_coef	rank	top1p	top100	Functional_Tax_Group
asv_000749	-0.00235614872190967	Woebbecke	Sept5	LN	0.00235614872190967	15	1	1	Acinetobacter johnsonii
asv_000764	-0.0211408286574662	VEG	Aug22	LN	0.0211408286574662	3	1	1	Candidatus Udaeobacter copiosus
asv_000764	-0.0208566272103163	VEG	Aug12	LN	0.0208566272103163	22	1	1	Candidatus Udaeobacter copiosus
asv_000769	-0.00118662145046953	VARI	Aug12	LN	0.00118662145046953	9	1	1	Phenylobacterium muchangponense
asv_000769	-0.000615928610861243	NGR	Aug12	LN	0.000615928610861243	7	1	1	Phenylobacterium muchangponense
asv_000769	-0.000296003079171738	GLI	Aug12	LN	0.000296003079171738	18	1	1	Phenylobacterium muchangponense
asv_000769	-0.00123533968692886	MGR	Aug12	LN	0.00123533968692886	7	1	1	Phenylobacterium muchangponense
asv_000769	-0.000591248081765194	RGB	Aug12	LN	0.000591248081765194	21	1	1	Phenylobacterium muchangponense
asv_000769	-0.000458151271503719	ExG	Aug12	LN	0.000458151271503719	19	1	1	Phenylobacterium muchangponense
asv_000782	0.00036715878400058	NGR	Sept5	LN	0.00036715878400058	20	1	1	Massilia niabensis
asv_000782	0.000725577359659236	MGR	Sept5	LN	0.000725577359659236	20	1	1	Massilia niabensis
asv_000782	0.000768846681267596	VARI	Sept5	LN	0.000768846681267596	15	1	1	Massilia niabensis
asv_000804	-0.000170861909523726	GLI	Sept5	LN	0.000170861909523726	27	1	1	RB41 sp 2
asv_000804	-0.00071962292968965	MGR	Sept5	LN	0.00071962292968965	21	1	1	RB41 sp 2
asv_000804	-0.0870949747978204	Woebbecke	Aug12	LN	0.0870949747978204	24	1	1	RB41 sp 2
asv_000804	-0.000730615368776617	VARI	Sept5	LN	0.000730615368776617	18	1	1	RB41 sp 2
asv_000804	-0.0003638625094825	NGR	Sept5	LN	0.0003638625094825	21	1	1	RB41 sp 2
asv_000804	-0.000222767536099199	ExG	Sept5	LN	0.000222767536099199	29	1	1	RB41 sp 2
asv_000804	-0.000305843917631316	RGB	Sept5	LN	0.000305843917631316	28	1	1	RB41 sp 2
asv_000806	-0.0122650548430199	VEG	Sept5	LN	0.0122650548430199	34	1	1	f_Comamonadaceae Unknown Genus
asv_000823	-0.00212680832267987	Woebbecke	Sept5	LN	0.00212680832267987	31	1	1	Bacillus aryabhattai
asv_000826	-0.106764641131803	Woebbecke	Aug22	LN	0.106764641131803	16	1	1	Mesorhizobium huakuii
asv_000836	0.0125144162254084	VEG	Sept5	LN	0.0125144162254084	32	1	1	Massilia niabensis
asv_000836	0.0232013785280907	VEG	Aug12	LN	0.0232013785280907	12	1	1	Massilia niabensis
asv_000839	-0.00231793793765991	Woebbecke	Sept5	LN	0.00231793793765991	18	1	1	Bacillus fumarioli
asv_000843	0.0216896212415564	VEG	Aug12	LN	0.0216896212415564	16	1	1	Microbacterium testaceum
asv_000843	0.0167301536441444	VEG	Aug22	LN	0.0167301536441444	20	1	1	Microbacterium testaceum
asv_000858	0.000275107374680576	GLI	Aug22	LN	0.000275107374680576	13	1	1	Dyadobacter fermentans 1
asv_000858	0.000421940516086464	RGB	Aug22	LN	0.000421940516086464	11	1	1	Dyadobacter fermentans 1
asv_000858	0.000628223246566388	NGR	Aug22	LN	0.000628223246566388	14	1	1	Dyadobacter fermentans 1
asv_000858	0.00120126716163597	VARI	Aug22	LN	0.00120126716163597	15	1	1	Dyadobacter fermentans 1
asv_000858	0.0012434176759581	MGR	Aug22	LN	0.0012434176759581	14	1	1	Dyadobacter fermentans 1
asv_000858	-0.110707618315595	Woebbecke	Aug22	LN	0.110707618315595	10	1	1	Dyadobacter fermentans 1
asv_000858	0.000312681950764211	ExG	Aug22	LN	0.000312681950764211	10	1	1	Dyadobacter fermentans 1
asv_000860	-0.000343540077864562	NGR	Sept5	LN	0.000343540077864562	36	1	1	Skermanella
asv_000860	-0.000678673770411116	MGR	Sept5	LN	0.000678673770411116	36	1	1	Skermanella
asv_000860	-0.000701134120835941	VARI	Sept5	LN	0.000701134120835941	27	1	1	Skermanella
asv_000878	-0.0132096115376961	VEG	Sept5	LN	0.0132096115376961	24	1	1	RB41 sp 2
asv_000882	0.00265250469055957	Woebbecke	Sept5	LN	0.00265250469055957	10	1	1	Niastella
asv_000882	0.113299473420076	Woebbecke	Aug22	LN	0.113299473420076	8	1	1	Niastella
asv_000883	-0.0171141907382629	VEG	Aug22	LN	0.0171141907382629	18	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000883	-0.024233408547689	VEG	Aug12	LN	0.024233408547689	7	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000905	-0.00286956647250854	Woebbecke	Sept5	LN	0.00286956647250854	4	1	1	Bacillus aryabhattai
asv_000906	0.0864461086793244	Woebbecke	Aug12	LN	0.0864461086793244	25	1	1	Chthoniobacter flavus
asv_000906	0.000335228987738258	RGB	Sept5	LN	0.000335228987738258	14	1	1	Chthoniobacter flavus
asv_000906	0.000245092909935061	ExG	Sept5	LN	0.000245092909935061	16	1	1	Chthoniobacter flavus
asv_000906	0.110143757774281	Woebbecke	Aug22	LN	0.110143757774281	12	1	1	Chthoniobacter flavus
asv_000906	0.000396260472475839	NGR	Sept5	LN	0.000396260472475839	13	1	1	Chthoniobacter flavus
asv_000906	0.000799394937498474	VARI	Sept5	LN	0.000799394937498474	9	1	1	Chthoniobacter flavus
asv_000906	0.000782708656630063	MGR	Sept5	LN	0.000782708656630063	13	1	1	Chthoniobacter flavus
asv_000906	0.000185769043596507	GLI	Sept5	LN	0.000185769043596507	16	1	1	Chthoniobacter flavus
asv_000908	-0.0174616722147811	VEG	Aug22	LN	0.0174616722147811	17	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000908	-0.0148571593173386	VEG	Sept5	LN	0.0148571593173386	12	1	1	Streptomyces puniciscabiei-clavuligerus
asv_000909	-0.00033332896725069	GLI	Aug22	LN	0.00033332896725069	3	1	1	Chthoniobacter flavus
asv_000909	-0.00166007442496016	MGR	Aug22	LN	0.00166007442496016	2	1	1	Chthoniobacter flavus
asv_000909	-0.000689414414952281	MGR	Sept5	LN	0.000689414414952281	32	1	1	Chthoniobacter flavus
asv_000909	-0.00161773950887674	VARI	Aug22	LN	0.00161773950887674	2	1	1	Chthoniobacter flavus
asv_000909	-0.00067669621083442	VARI	Sept5	LN	0.00067669621083442	36	1	1	Chthoniobacter flavus
asv_000909	-0.00083815707973231	NGR	Aug22	LN	0.00083815707973231	2	1	1	Chthoniobacter flavus
asv_000909	-0.000348470869279125	NGR	Sept5	LN	0.000348470869279125	32	1	1	Chthoniobacter flavus
asv_000909	-0.000307697026364428	RGB	Sept5	LN	0.000307697026364428	27	1	1	Chthoniobacter flavus
asv_000909	-0.000229325867304279	ExG	Sept5	LN	0.000229325867304279	25	1	1	Chthoniobacter flavus
asv_000909	-0.000478461141142272	RGB	Aug22	LN	0.000478461141142272	6	1	1	Chthoniobacter flavus
asv_000909	-0.000173684275899957	GLI	Sept5	LN	0.000173684275899957	24	1	1	Chthoniobacter flavus
asv_000909	-0.000360185736247285	ExG	Aug22	LN	0.000360185736247285	5	1	1	Chthoniobacter flavus
asv_000909	0.116617154549254	Woebbecke	Aug22	LN	0.116617154549254	6	1	1	Chthoniobacter flavus
asv_000917	-0.0854403825779072	Woebbecke	Aug12	LN	0.0854403825779072	28	1	1	f_Comamonadaceae Unknown Genus
asv_000920	-0.000961884214431856	VARI	Sept5	LN	0.000961884214431856	1	1	1	Rudaea
asv_000920	-0.000316047825476922	RGB	Sept5	LN	0.000316047825476922	20	1	1	Rudaea
asv_000920	-0.000912172024979864	MGR	Sept5	LN	0.000912172024979864	4	1	1	Rudaea
asv_000920	-0.000235199475589804	ExG	Sept5	LN	0.000235199475589804	22	1	1	Rudaea
asv_000920	-0.000185717926252522	GLI	Sept5	LN	0.000185717926252522	17	1	1	Rudaea
asv_000920	-0.0261682164055503	VEG	Aug12	LN	0.0261682164055503	3	1	1	Rudaea
asv_000920	-0.000461253400369684	NGR	Sept5	LN	0.000461253400369684	4	1	1	Rudaea
asv_000920	-0.102766623620597	Woebbecke	Aug22	LN	0.102766623620597	22	1	1	Rudaea
asv_000920	-0.0238657608252645	VEG	Aug22	LN	0.0238657608252645	1	1	1	Rudaea
asv_000920	-0.0224700747575509	VEG	Sept5	LN	0.0224700747575509	1	1	1	Rudaea
asv_000920	-0.0843701929785514	Woebbecke	Aug12	LN	0.0843701929785514	30	1	1	Rudaea
asv_000923	-0.000903107582268863	VARI	Aug12	LN	0.000903107582268863	33	1	1	RB41 sp 1
asv_000934	-0.00255499232070055	Woebbecke	Sept5	LN	0.00255499232070055	11	1	1	Acinetobacter johnsonii
asv_000937	0.0222722507339379	VEG	Aug12	LN	0.0222722507339379	13	1	1	Catenulispora acidiphila
asv_000937	0.0207685196198825	VEG	Aug22	LN	0.0207685196198825	4	1	1	Catenulispora acidiphila
asv_000937	0.0136701648870489	VEG	Sept5	LN	0.0136701648870489	20	1	1	Catenulispora acidiphila
asv_000937	0.00299885839177348	Woebbecke	Sept5	LN	0.00299885839177348	2	1	1	Catenulispora acidiphila
asv_000959	-0.0144085589626741	VEG	Sept5	LN	0.0144085589626741	16	1	1	Marmoricola
asv_000973	0.017298311044977	VEG	Sept5	LN	0.017298311044977	6	1	1	Massilia niabensis
asv_000973	0.023698602288099	VEG	Aug12	LN	0.023698602288099	10	1	1	Massilia niabensis
asv_000973	0.0164031740024226	VEG	Aug22	LN	0.0164031740024226	25	1	1	Massilia niabensis
asv_000976	0.000436838119007798	RGB	Sept5	LN	0.000436838119007798	2	1	1	Solirubrobacter
asv_000976	0.000466979517673125	NGR	Sept5	LN	0.000466979517673125	2	1	1	Solirubrobacter
asv_000976	0.000890180404544952	VARI	Sept5	LN	0.000890180404544952	4	1	1	Solirubrobacter
asv_000976	0.000411136945535528	RGB	Aug22	LN	0.000411136945535528	15	1	1	Solirubrobacter
asv_000976	0.000921259207749407	MGR	Sept5	LN	0.000921259207749407	2	1	1	Solirubrobacter
asv_000976	0.00047962041623871	NGR	Aug12	LN	0.00047962041623871	32	1	1	Solirubrobacter
asv_000976	0.000992126220411515	VARI	Aug12	LN	0.000992126220411515	24	1	1	Solirubrobacter
asv_000976	0.000716255080329176	NGR	Aug22	LN	0.000716255080329176	4	1	1	Solirubrobacter
asv_000976	0.0166660809897053	VEG	Aug22	LN	0.0166660809897053	21	1	1	Solirubrobacter
asv_000976	0.00143305885394903	VARI	Aug22	LN	0.00143305885394903	4	1	1	Solirubrobacter
asv_000976	0.000282916897404672	GLI	Aug22	LN	0.000282916897404672	9	1	1	Solirubrobacter
asv_000976	-0.00254534241318092	Woebbecke	Sept5	LN	0.00254534241318092	12	1	1	Solirubrobacter
asv_000976	0.00141733982739271	MGR	Aug22	LN	0.00141733982739271	4	1	1	Solirubrobacter
asv_000976	0.000244699704400852	GLI	Sept5	LN	0.000244699704400852	2	1	1	Solirubrobacter
asv_000976	0.000326927106782137	ExG	Sept5	LN	0.000326927106782137	2	1	1	Solirubrobacter
asv_000976	0.000961828575127835	MGR	Aug12	LN	0.000961828575127835	32	1	1	Solirubrobacter
asv_000976	0.000304259674137678	ExG	Aug22	LN	0.000304259674137678	13	1	1	Solirubrobacter
asv_000976	-0.0990834416464942	Woebbecke	Aug22	LN	0.0990834416464942	25	1	1	Solirubrobacter
asv_000986	0.000464714766258532	NGR	Sept5	LN	0.000464714766258532	3	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000986	-0.00291058923012529	Woebbecke	Sept5	LN	0.00291058923012529	3	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000986	0.000460380921969142	RGB	Sept5	LN	0.000460380921969142	1	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000986	0.00091922930922833	MGR	Sept5	LN	0.00091922930922833	3	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000986	0.000239236262190563	GLI	Aug22	LN	0.000239236262190563	34	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000986	0.000341576875125361	ExG	Sept5	LN	0.000341576875125361	1	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000986	0.000866915317144873	VARI	Sept5	LN	0.000866915317144873	5	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000986	0.000254818629593115	GLI	Sept5	LN	0.000254818629593115	1	1	1	Rhizobium phaseoli-multihospitium-favelukesii
asv_000987	0.000900593410426165	VARI	Aug12	LN	0.000900593410426165	34	1	1	f_Vicinamibacteraceae
asv_000987	0.000593982534818333	RGB	Aug12	LN	0.000593982534818333	20	1	1	f_Vicinamibacteraceae
asv_000987	0.000509069306185136	NGR	Aug12	LN	0.000509069306185136	23	1	1	f_Vicinamibacteraceae
asv_000987	-0.100152792688919	Woebbecke	Aug12	LN	0.100152792688919	7	1	1	f_Vicinamibacteraceae
asv_000987	0.000296916645118398	GLI	Aug12	LN	0.000296916645118398	17	1	1	f_Vicinamibacteraceae
asv_000987	0.00101553920021705	MGR	Aug12	LN	0.00101553920021705	24	1	1	f_Vicinamibacteraceae
asv_000987	0.000466911760258881	ExG	Aug12	LN	0.000466911760258881	17	1	1	f_Vicinamibacteraceae
asv_001009	0.0962305220483061	Woebbecke	Aug12	LN	0.0962305220483061	12	1	1	Kribbella karoonensis
asv_001009	-0.000343581869642604	GLI	Aug12	LN	0.000343581869642604	4	1	1	Kribbella karoonensis
asv_001009	-0.00103668341348099	MGR	Aug12	LN	0.00103668341348099	22	1	1	Kribbella karoonensis
asv_001009	-0.000720037624887184	RGB	Aug12	LN	0.000720037624887184	3	1	1	Kribbella karoonensis
asv_001009	-0.000516193723199392	NGR	Aug12	LN	0.000516193723199392	22	1	1	Kribbella karoonensis
asv_001009	-0.00054079040583943	ExG	Aug12	LN	0.00054079040583943	4	1	1	Kribbella karoonensis
asv_001009	-0.000967120129453536	VARI	Aug12	LN	0.000967120129453536	26	1	1	Kribbella karoonensis
asv_001018	0.0126086401234699	VEG	Sept5	LN	0.0126086401234699	31	1	1	Niastella
asv_001020	0.00124434392640394	MGR	Aug22	LN	0.00124434392640394	13	1	1	Dyadobacter fermentans 1
asv_001020	-0.0968339347466387	Woebbecke	Aug22	LN	0.0968339347466387	28	1	1	Dyadobacter fermentans 1
asv_001020	0.000302824625232267	GLI	Aug22	LN	0.000302824625232267	8	1	1	Dyadobacter fermentans 1
asv_001020	0.00120432023192444	VARI	Aug22	LN	0.00120432023192444	14	1	1	Dyadobacter fermentans 1
asv_001020	0.000334967564424805	ExG	Aug22	LN	0.000334967564424805	8	1	1	Dyadobacter fermentans 1
asv_001020	0.000452351649031056	RGB	Aug22	LN	0.000452351649031056	8	1	1	Dyadobacter fermentans 1
asv_001020	0.000630178449213579	NGR	Aug22	LN	0.000630178449213579	13	1	1	Dyadobacter fermentans 1
asv_001021	0.00106833896953327	MGR	Aug12	LN	0.00106833896953327	20	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.000533215567278036	NGR	Aug12	LN	0.000533215567278036	20	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.00068216317700823	NGR	Aug22	LN	0.00068216317700823	8	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.00131541520644639	VARI	Aug22	LN	0.00131541520644639	7	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.000281340124149633	GLI	Aug22	LN	0.000281340124149633	10	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.000491289762235708	ExG	Aug12	LN	0.000491289762235708	11	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.00135393981172314	MGR	Aug22	LN	0.00135393981172314	8	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.00031134208696029	ExG	Aug22	LN	0.00031134208696029	11	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.000638187974719986	RGB	Aug12	LN	0.000638187974719986	13	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.000318225120619845	GLI	Aug12	LN	0.000318225120619845	9	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.000415219517069447	RGB	Aug22	LN	0.000415219517069447	12	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001021	0.000990930556673771	VARI	Aug12	LN	0.000990930556673771	25	1	1	Streptomyces puniciscabiei-clavuligerus
asv_001027	0.000217564749556589	ExG	Sept5	LN	0.000217564749556589	35	1	1	Microbacterium testaceum
asv_001027	0.0129703450875842	VEG	Sept5	LN	0.0129703450875842	25	1	1	Microbacterium testaceum
asv_001027	0.000165831647848983	GLI	Sept5	LN	0.000165831647848983	36	1	1	Microbacterium testaceum
asv_001048	-0.000438765906900684	ExG	Aug12	LN	0.000438765906900684	25	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000252342192634846	ExG	Sept5	LN	0.000252342192634846	14	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.00112308297370322	VARI	Aug12	LN	0.00112308297370322	12	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000288365654293367	GLI	Aug12	LN	0.000288365654293367	22	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000333407829064692	RGB	Sept5	LN	0.000333407829064692	15	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000821557250054503	MGR	Sept5	LN	0.000821557250054503	7	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000576338083610469	NGR	Aug12	LN	0.000576338083610469	13	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000569061025570066	RGB	Aug12	LN	0.000569061025570066	26	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.00115443919177224	MGR	Aug12	LN	0.00115443919177224	13	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000190588028453835	GLI	Sept5	LN	0.000190588028453835	13	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000798497093045035	VARI	Sept5	LN	0.000798497093045035	10	1	1	f_Sphingomonadaceae Unknown Genus
asv_001048	-0.000415440162071051	NGR	Sept5	LN	0.000415440162071051	7	1	1	f_Sphingomonadaceae Unknown Genus
asv_001061	0.0927119200446419	Woebbecke	Aug12	LN	0.0927119200446419	15	1	1	Sphingomonas limnosediminicola
asv_001073	0.000687050697617525	VARI	Sept5	LN	0.000687050697617525	32	1	1	Kitasatospora setae
asv_001109	0.000624359206371956	NGR	Aug22	LN	0.000624359206371956	15	1	1	Dyadobacter fermentans 1
asv_001109	0.00123250708253073	MGR	Aug22	LN	0.00123250708253073	16	1	1	Dyadobacter fermentans 1
asv_001109	0.000461563660035656	RGB	Aug22	LN	0.000461563660035656	7	1	1	Dyadobacter fermentans 1
asv_001109	0.000342020302682749	ExG	Aug22	LN	0.000342020302682749	7	1	1	Dyadobacter fermentans 1
asv_001109	0.000306934341397908	GLI	Aug22	LN	0.000306934341397908	7	1	1	Dyadobacter fermentans 1
asv_001109	0.00118091932809744	VARI	Aug22	LN	0.00118091932809744	17	1	1	Dyadobacter fermentans 1
asv_001136	-0.0831597198169511	Woebbecke	Aug12	LN	0.0831597198169511	33	1	1	Sphingomonas limnosediminicola
asv_001136	0.000436215871875216	ExG	Aug12	LN	0.000436215871875216	27	1	1	Sphingomonas limnosediminicola
asv_001136	0.000564233663765878	RGB	Aug12	LN	0.000564233663765878	29	1	1	Sphingomonas limnosediminicola
asv_001136	0.000273845654500821	GLI	Aug12	LN	0.000273845654500821	26	1	1	Sphingomonas limnosediminicola
asv_001144	0.00241655348086184	Woebbecke	Sept5	LN	0.00241655348086184	13	1	1	Phenylobacterium muchangponense
asv_001160	0.000268297008768232	ExG	Aug22	LN	0.000268297008768232	33	1	1	Massilia niabensis
asv_001160	0.000241247126289132	GLI	Aug22	LN	0.000241247126289132	31	1	1	Massilia niabensis
asv_001160	0.000375367302268598	RGB	Aug22	LN	0.000375367302268598	23	1	1	Massilia niabensis
asv_001165	0.000420563689916929	ExG	Aug12	LN	0.000420563689916929	32	1	1	f_Chitinophagaceae Unknown Genus
asv_001165	0.000472508026478329	NGR	Aug12	LN	0.000472508026478329	36	1	1	f_Chitinophagaceae Unknown Genus
asv_001165	-0.115155200271971	Woebbecke	Aug12	LN	0.115155200271971	3	1	1	f_Chitinophagaceae Unknown Genus
asv_001165	-0.102312605554759	Woebbecke	Aug22	LN	0.102312605554759	23	1	1	f_Chitinophagaceae Unknown Genus
asv_001168	0.0906561988340652	Woebbecke	Aug12	LN	0.0906561988340652	17	1	1	Flavisolibacter-Puia
asv_001168	0.112654175828165	Woebbecke	Aug22	LN	0.112654175828165	9	1	1	Flavisolibacter-Puia
asv_001168	0.002837304681313	Woebbecke	Sept5	LN	0.002837304681313	5	1	1	Flavisolibacter-Puia
asv_001175	-0.000293206082520042	RGB	Sept5	LN	0.000293206082520042	35	1	1	f_A21b
asv_001175	-0.0183026653755352	VEG	Sept5	LN	0.0183026653755352	5	1	1	f_A21b
asv_001175	-0.0277320147912008	VEG	Aug12	LN	0.0277320147912008	2	1	1	f_A21b
asv_001175	-0.000218558686417579	ExG	Sept5	LN	0.000218558686417579	34	1	1	f_A21b
asv_001175	-0.000167694736305876	GLI	Sept5	LN	0.000167694736305876	33	1	1	f_A21b
asv_001186	0.00112726341017964	MGR	Aug12	LN	0.00112726341017964	16	1	1	Sphingomonas limnosediminicola
asv_001186	0.000544542365129783	RGB	Aug12	LN	0.000544542365129783	31	1	1	Sphingomonas limnosediminicola
asv_001186	0.000410317657050579	ExG	Aug12	LN	0.000410317657050579	36	1	1	Sphingomonas limnosediminicola
asv_001186	0.00111828816106399	VARI	Aug12	LN	0.00111828816106399	13	1	1	Sphingomonas limnosediminicola
asv_001186	0.00027053845529413	GLI	Aug12	LN	0.00027053845529413	29	1	1	Sphingomonas limnosediminicola
asv_001186	0.000560941679632631	NGR	Aug12	LN	0.000560941679632631	16	1	1	Sphingomonas limnosediminicola
asv_001193	-0.000499622666079522	RGB	Aug22	LN	0.000499622666079522	3	1	1	Terriglobus
asv_001193	-0.00129997293648474	VARI	Aug22	LN	0.00129997293648474	9	1	1	Terriglobus
asv_001193	-0.000368778557484245	ExG	Aug22	LN	0.000368778557484245	3	1	1	Terriglobus
asv_001193	0.115415801150176	Woebbecke	Aug22	LN	0.115415801150176	7	1	1	Terriglobus
asv_001193	-0.000327472612385705	GLI	Aug22	LN	0.000327472612385705	5	1	1	Terriglobus
asv_001193	-0.000688524554479265	NGR	Aug22	LN	0.000688524554479265	7	1	1	Terriglobus
asv_001193	-0.00136075976554635	MGR	Aug22	LN	0.00136075976554635	7	1	1	Terriglobus
asv_001214	-0.0955233190107041	Woebbecke	Aug12	LN	0.0955233190107041	13	1	1	Candidatus Udaeobacter copiosus
asv_001222	0.00123873287806188	MGR	Aug22	LN	0.00123873287806188	15	1	1	Nocardioides
asv_001222	0.000627271303986274	NGR	Aug12	LN	0.000627271303986274	5	1	1	Nocardioides
asv_001222	0.000312379304012387	GLI	Aug12	LN	0.000312379304012387	11	1	1	Nocardioides
asv_001222	0.000302331531983295	ExG	Aug22	LN	0.000302331531983295	14	1	1	Nocardioides
asv_001222	0.00124134715022823	VARI	Aug22	LN	0.00124134715022823	13	1	1	Nocardioides
asv_001222	0.00125846183004004	MGR	Aug12	LN	0.00125846183004004	5	1	1	Nocardioides
asv_001222	0.00123717478045553	VARI	Aug12	LN	0.00123717478045553	3	1	1	Nocardioides
asv_001222	0.000622418899489293	RGB	Aug12	LN	0.000622418899489293	14	1	1	Nocardioides
asv_001222	-0.0893286132308139	Woebbecke	Aug12	LN	0.0893286132308139	20	1	1	Nocardioides
asv_001222	0.000624053063548623	NGR	Aug22	LN	0.000624053063548623	16	1	1	Nocardioides
asv_001222	0.000475241776486573	ExG	Aug12	LN	0.000475241776486573	15	1	1	Nocardioides
asv_001222	0.000273997030066196	GLI	Aug22	LN	0.000273997030066196	14	1	1	Nocardioides
asv_001222	0.000415064300460975	RGB	Aug22	LN	0.000415064300460975	13	1	1	Nocardioides
asv_001227	-0.000642906097463289	NGR	Aug22	LN	0.000642906097463289	11	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.00126390372143218	VARI	Aug22	LN	0.00126390372143218	11	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.00118341447821016	MGR	Aug12	LN	0.00118341447821016	10	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.000591023765706766	NGR	Aug12	LN	0.000591023765706766	10	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.000459212213182673	ExG	Aug12	LN	0.000459212213182673	18	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.000302607441549907	GLI	Aug12	LN	0.000302607441549907	15	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.00114048135391177	VARI	Aug12	LN	0.00114048135391177	10	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.000596961561729421	RGB	Aug12	LN	0.000596961561729421	19	1	1	f_Sphingomonadaceae Unknown Genus
asv_001227	-0.00127523754887531	MGR	Aug22	LN	0.00127523754887531	11	1	1	f_Sphingomonadaceae Unknown Genus
asv_001239	-0.000551339748848217	ExG	Aug12	LN	0.000551339748848217	2	1	1	Solirubrobacter
asv_001239	-0.0197533786665637	VEG	Aug22	LN	0.0197533786665637	6	1	1	Solirubrobacter
asv_001239	-0.000585037779742871	NGR	Aug12	LN	0.000585037779742871	11	1	1	Solirubrobacter
asv_001239	-0.00117386894054665	MGR	Aug12	LN	0.00117386894054665	12	1	1	Solirubrobacter
asv_001239	-0.00107942521603485	VARI	Aug22	LN	0.00107942521603485	25	1	1	Solirubrobacter
asv_001239	-0.000721701425362812	RGB	Aug12	LN	0.000721701425362812	2	1	1	Solirubrobacter
asv_001239	-0.000350054519943223	GLI	Aug12	LN	0.000350054519943223	3	1	1	Solirubrobacter
asv_001239	-0.00104291629095235	MGR	Aug22	LN	0.00104291629095235	30	1	1	Solirubrobacter
asv_001239	-0.000526683725617115	NGR	Aug22	LN	0.000526683725617115	29	1	1	Solirubrobacter
asv_001239	-0.00112465639177212	VARI	Aug12	LN	0.00112465639177212	11	1	1	Solirubrobacter
asv_001246	-0.00104152156182724	VARI	Aug12	LN	0.00104152156182724	20	1	1	Candidatus Nitrocosmicus oleophilus
asv_001246	-0.000529477844978172	RGB	Aug12	LN	0.000529477844978172	36	1	1	Candidatus Nitrocosmicus oleophilus
asv_001246	-0.000502456244399206	NGR	Aug12	LN	0.000502456244399206	25	1	1	Candidatus Nitrocosmicus oleophilus
asv_001246	-0.0159671327058173	VEG	Aug22	LN	0.0159671327058173	31	1	1	Candidatus Nitrocosmicus oleophilus
asv_001246	-0.00101399811001769	MGR	Aug12	LN	0.00101399811001769	25	1	1	Candidatus Nitrocosmicus oleophilus
asv_001250	0.000294056888434922	GLI	Aug12	LN	0.000294056888434922	19	1	1	Sphingomonas limnosediminicola
asv_001250	0.000389802771488945	RGB	Aug22	LN	0.000389802771488945	19	1	1	Sphingomonas limnosediminicola
asv_001250	0.000478309246915757	ExG	Aug12	LN	0.000478309246915757	14	1	1	Sphingomonas limnosediminicola
asv_001250	0.000288533587511767	ExG	Aug22	LN	0.000288533587511767	18	1	1	Sphingomonas limnosediminicola
asv_001250	0.000255864739444362	GLI	Aug22	LN	0.000255864739444362	18	1	1	Sphingomonas limnosediminicola
asv_001250	0.000622326471242951	RGB	Aug12	LN	0.000622326471242951	15	1	1	Sphingomonas limnosediminicola
asv_001255	0.0200560120428141	VEG	Aug12	LN	0.0200560120428141	30	1	1	Nitrospira japonica
asv_001265	-0.110457619781206	Woebbecke	Aug22	LN	0.110457619781206	11	1	1	Microbacterium testaceum
